Date,ADM,CONAGRA,CPB,GMILLS,HORMEL,SMUCKER,MKC,HSY,TYSONS,FMC,MOSAIC,SYSCO,ALICO,INGREDION,ANDERSONS,BUNGE,ALTRIA,SSTA
10-02-00,8.928572,15.758755,25.875,18.71875,4.171875,24.6875,15.125,26.375,10.9375,14.744145,14.5,22.09375,16.75,11.46875,2.916667,,30.125,-0.6
10-09-00,9.107142,15.953307,25.625,18.65625,4.09375,24.3125,15.34375,25.34375,10.4375,14.567975,13.0625,22.5,16,11.4375,2.770833,,31,-0.6
10/16/2000,9.166667,15.175097,26.625,18.84375,4.0625,24.125,15.53125,24.375,10.1875,14.988074,12.375,23.40625,15.3125,12.03125,2.833333,,33.25,-0.8
10/23/2000,10,15.953307,28.8125,19.8125,4.203125,23.1875,15.6875,26.28125,11.3125,14.811904,13.125,25.1875,15.375,11.75,2.833333,,36.6875,-0.8
10/30/2000,10.297619,17.315176,29.375,20.15625,4.34375,22.1875,15.65625,27.15625,13.3125,16.492302,12.6875,25.5625,15.75,12.875,2.833333,,35,-1.1
11-06-00,10.714286,18.287937,31.5,20.5,4.421875,24.625,15.875,30.1875,14.25,15.597897,11.9375,27.0625,16,12.5625,2.833333,,36.875,-1.1
11/13/2000,11.190476,20.33074,32.6875,20.03125,4.640625,26.5625,17.1875,30,12.25,15.760516,11.9375,26.34375,16,12.65625,2.833333,,36.6875,-0.7
11/20/2000,10.833333,19.552528,32.9375,20.625,4.484375,26.0625,17.375,29.65625,12.75,15.503036,12,26.875,15.9375,12.28125,2.895833,,35.5625,-0.7
11/27/2000,12.142858,19.747082,32.8125,20.375,4.671875,24.625,18.53125,31.5,14,14.784801,12.4375,27,17.75,12.25,3,,37.625,-0.7
12-04-00,12.202381,19.212063,32,20.375,4.609375,25.99,18.25,30.375,12.1875,15.069385,13,27.8125,17,12.5,2.958333,,39.625,-1
12-11-00,12.261905,18.579767,31,19.8125,4.1875,25.48,17.5,29.34375,11.25,14.378252,12.5625,27.5,16.75,12.5,2.8229,,40.0625,-1
12/18/2000,13.154762,19.844358,33.125,21.25,4.453125,28.65,17.375,30.84375,12.6875,14.446011,16.5,27.8125,16.4375,13,2.791667,,43.5,-1
12/25/2000,14.285714,20.233463,34.625,22.28125,4.65625,27.950001,18.03125,32.1875,12.75,15.543691,15.5625,30,16.5,14.53125,2.875,,44,-1
01-01-01,13.154762,18.190662,32.5,21.40625,4.484375,26.1,17.28125,28.875,11.4375,15.855377,14.75,26.0625,16.0625,13.3125,2.781233,,40.125,-1
01-08-01,13.630953,18.287937,32.0625,20.5,4.296875,26.35,17.8125,28.59375,12,16.072203,14.8125,25.125,16.75,12.96875,2.833333,,42.25,-1
1/15/2001,13.035714,18.385214,32.5625,20.28125,4.40625,25.059999,17.75,28.625,12.625,15.638552,15,24.6875,16.875,13.9375,2.8125,,43.4375,-0.8
1/22/2001,13.630953,18.142023,31.9375,20.28125,4.75,23.110001,18.4375,29.25,13.9375,14.86611,15.0625,26.25,17.125,12.875,2.75,,43.8125,-0.8
1/29/2001,14.580953,18.692608,31.49,20.754999,4.925,23.950001,18.445,29.905001,13.25,15.6353,15.77,27.030001,17.375,13.275,2.958333,,45.41,-0.7
02-05-01,14.666667,19.035019,31.530001,21.6,5.37,28.110001,18.965,32.02,13.55,15.633131,15.82,27.57,17.25,13.875,2.895833,,48,-0.8
02-12-01,14.342857,15.984436,29.9,22.115,5.3675,28.26,19.625,32.195,12.89,16.383348,14.3,26.85,16.0625,14.345,2.916667,,46.529999,-0.7
2/19/2001,14.238095,15.408561,29.09,21.735001,5.3125,26.16,19.605,31.41,12.75,16.088465,14.5,27.17,16.375,13.62,2.854167,,47.02,-0.6
2/26/2001,14.419047,15.003891,30.469999,22.815001,5.35,25.85,20,31.75,12.6,16.738941,14,26.780001,16.75,13,2.854167,,49.700001,-0.5
03-05-01,14.371428,15.190661,31,22.295,5.35,25.35,20.68,32.325001,12.6,18.009541,13.97,26.58,16.25,13.2,2.875,,51.75,-0.5
03-12-01,13.285714,14.996109,30.25,21.5,5.0875,25.6,20,33.049999,13.06,16.233738,12.68,26.200001,15.9375,13.01,2.895833,,48.150002,-0.4
3/19/2001,13.028571,14.809339,29.6,20.905001,4.9325,26.08,19.84,32.355,11.85,15.804423,12.38,25.15,16.25,12.91,2.854167,,43.400002,-0.2
3/26/2001,12.523809,14.194552,29.870001,21.504999,4.87,26.200001,20.995001,34.66,13.47,15.967043,12.3,26.51,17,12.83,2.958333,,47.450001,-0.4
04-02-01,11.523809,15.175097,29.110001,20.35,4.885,26.299999,21.075001,33.165001,13.25,15.212489,12.67,26.76,16.375,12.445,2.833333,,46.75,-0.3
04-09-01,11.428572,15.151751,29.549999,20.25,4.8975,25.99,20.85,32.945,13.5,15.492194,13,26.27,17.51,12.495,2.883333,,45.889999,-0.1
4/16/2001,11.104762,15.603113,29.690001,19.065001,4.8975,25.77,20.6,30.995001,13.75,15.362099,12.53,27.25,16.82,12.4,2.766667,,47.16,-0.1
4/23/2001,11.476191,16.124514,30.700001,19.495001,5.12,26.35,20.52,31.325001,13.86,15.6353,12.09,28.75,17.030001,12.495,2.516667,,51.080002,-0.2
4/30/2001,11.666667,16.357977,30.690001,20.34,5.0825,27.35,19.035,30.125,13.65,15.602776,11.84,28.120001,18.77,12.65,2.72,,53,-0.3
05-07-01,12.076191,16.451363,30.74,19.915001,5.1025,26.1,19.065001,29.905001,13.21,16.075455,10.95,28.15,18.549999,12.62,2.793333,,51.75,-0.2
5/14/2001,12.238095,16.342413,28.76,20.07,5.3925,25.889999,19.645,29.514999,13.2,16.671726,11.4,28.98,28.639999,13.4,2.783333,,52.369999,-0.3
5/21/2001,12.571428,15.774319,28.9,21.1,5.6375,25.67,20.385,29.879999,12.63,16.51778,11.13,29.049999,27.9,13.875,2.766667,,50.529999,-0.1
5/28/2001,12.723809,16.062256,29.450001,21.325001,5.91,25.450001,20.25,30.450001,12.82,16.582827,11.37,29.889999,28,14.265,2.826667,,51.27,-0.1
06-04-01,12.961905,15.758755,28.719999,21.459999,5.985,25.370001,20.504999,30.48,11.88,16.628361,11.67,29.700001,26.629999,14.275,2.876667,,48.279999,0.1
06-11-01,13.238095,16.031128,27.66,21.42,5.93,24.48,20.475,30.025,11.38,15.884648,10.8,28.51,28.18,14.51,2.866667,,46.32,0
6/18/2001,12.904762,15.976654,27.57,21.549999,6.0875,25.75,20.940001,30.504999,9.24,15.28621,10.18,28.43,31.219999,14.64,2.85,,47.529999,0.1
6/25/2001,12.428572,15.416343,25.75,21.889999,6.085,26,21.01,30.855,9.21,14.865568,10.2,27.15,32.060001,16,2.866667,,49.5,0.1
07-02-01,13.171429,15.540856,27,21.775,6.2875,25.41,21.844999,30.665001,9.93,14.841718,9.69,27.6,28.76,15.075,2.96,,45.709999,0.1
07-09-01,13.485714,15.774319,27.530001,21.725,6.25,26.25,22.584999,31.200001,9.65,14.81353,11.01,29.09,28.799999,14.975,2.95,,44.990002,0.1
7/16/2001,13.190476,16.536964,28.5,22.125,6.225,27.049999,21.975,31.309999,10,14.705117,11.17,28.9,28.459999,14.95,3,,46,0.1
7/23/2001,12.380953,16.56031,27.01,21.85,6.275,27.15,21.385,30.16,10.4,14.332177,11.01,27.879999,28.709999,14.335,3,,43.16,0.1
7/30/2001,12.552381,16.326849,26.540001,21.705,6.2725,27.120001,21.35,29.85,10.66,14.182568,12.08,27.690001,28.99,14.985,3.13,16,45.169998,0.1
08-06-01,12.619047,16.645914,25.99,22.25,6.405,27.030001,21.245001,29.735001,10.7,13.49523,11.95,27.799999,28.950001,15.03,3.29,16,44.110001,0.1
8/13/2001,13.009523,16.723736,26,22.15,6.2825,26.75,21.610001,30.139999,10.39,13.664354,11.6,28.540001,28.450001,15.525,3.206667,15.85,44.130001,0
8/20/2001,13.361905,17.245136,28.1,22.424999,6.2725,27.139999,21.950001,32.025002,10.21,13.703382,11.99,28.469999,28.75,16.525,3.133333,15.85,47.049999,0
8/27/2001,13.43,17.859922,28.190001,22.17,6.3675,27.98,22.6,32.240002,10.55,13.549437,11.81,28.02,28.5,16.5,3.133333,18.25,47.400002,-0.2
09-03-01,13.21,17.758755,28.27,22.625,6.335,27.950001,22.690001,32.560001,10.17,13.224197,11.22,27.25,28.290001,16.475,3.033333,18,47.080002,-0.1
09-10-01,13.25,17.797665,28.26,22.865,6.185,27.24,22.65,33.049999,10.05,12.918473,10.73,27.790001,28.48,16.32,3.033333,17.5,48.150002,-0.2
9/17/2001,12.05,16.972763,26.799999,21.700001,5.4325,24.450001,20.445,30.125,8.64,10.190806,8.95,22.219999,25.24,14.59,2.85,16.5,46.68,-0.2
9/24/2001,12.59,17.470818,28,22.75,5.905,25.65,22.9,32.685001,10.02,10.62229,9,25.540001,25.35,14.365,2.916667,17,48.290001,-0.2
10-01-01,12.29,17.859922,27.799999,21.74,5.805,27.040001,22.525,32.150002,9.75,10.763227,9.7,26.120001,26.85,14,3.09,16,50.16,-0.2
10-08-01,12.05,17.143969,27.5,21.375,5.61,34.07,22.555,30.514999,9.47,11.136167,9.6,25.219999,25.5,14.025,3.133333,16.25,50.639999,-0.2
10/15/2001,12.23,17.486382,28,21.495001,5.8075,33.950001,22.264999,32.275002,9.09,10.431483,10.05,24.629999,25.049999,14.22,3.12,16.610001,49.91,0
10/22/2001,13.33,18,28.35,22.415001,5.7975,33.310001,22.290001,32.445,8.99,10.713356,10.6,24.92,24.99,14.705,3.063333,17.5,49.869999,0
10/29/2001,14.7,18.661478,29.799999,24.48,6.1625,33.459999,21.950001,32.875,9.72,10.750216,10.67,24.299999,26.450001,15.255,3.163333,18.299999,48.279999,0
11-05-01,14.47,18.357977,30.65,24.375,6.1375,32.259998,21.57,33.084999,10.39,11.058109,10.76,24.82,26.07,15.71,3.25,18.85,46.830002,-0.1
11-12-01,15.04,18.14786,30.1,24.235001,6.3775,31.6,21.205,33.349998,11.1,11.244579,11.1,25.620001,26.309999,16.360001,3.283333,18.41,48.130001,-0.1
11/19/2001,14.85,18.03891,29.860001,24.295,6.225,31.91,21.254999,33.18,11.75,11.450563,11.55,25.59,27.700001,16.395,3.316667,18.9,46.900002,-0.3
11/26/2001,15.39,17.875486,29.309999,24.674999,6.26,35.209999,21.5,32.73,12.03,11.611014,11.75,24.59,30.209999,16.275,3.283333,19.35,47.169998,-0.3
12-03-01,15.6,18.124514,29.6,24.545,6.395,37.450001,20.504999,32.615002,11.72,12.179098,13.23,24.799999,30,17.025,3.223333,23.75,45.080002,-0.5
12-10-01,14.82,18.505836,29.9,24.775,6.59,36.400002,20.74,33.07,11.24,11.749784,13.4,25.110001,30.5,17.254999,3.22,24.15,45.810001,-0.4
12/17/2001,14.26,18.684824,30.540001,25.950001,6.785,36.549999,21.120001,34.145,11.02,12.560711,13.36,26.950001,30.280001,18.424999,3.25,22.5,45.799999,-0.4
12/24/2001,14.33,18.599222,30.23,26.18,6.775,35.549999,21.555,33.994999,11.39,12.868604,13.5,26.459999,31.780001,17.950001,3.3,22.98,46.009998,-0.3
12/31/2001,13.5,18.077822,28.940001,25.055,6.6725,35.48,21.01,33.375,12.54,7.367736,13.78,25.91,31.93,15.49,3.26,23.700001,46.09,-0.4
01-07-02,13.91,18.723736,28.629999,24.24,6.655,34.16,21.42,33.75,11.72,7.17693,12.74,26.049999,31.49,14.1,3.266667,22.25,47.650002,-0.1
1/14/2002,13.48,18.996109,29.07,24.975,6.575,34.48,21.375,34.654999,12.01,6.845186,12.3,26.65,30.4,14.3,3.283333,22.190001,48.810001,-0.1
1/21/2002,13.48,18.848249,28.639999,24.23,6.455,32.5,21.365,34.215,12.1,7.491327,12.9,28.5,31.25,14.475,3.27,20.299999,49.599998,0
1/28/2002,13.56,19.128405,28,24.415001,6.4625,32.25,22.15,34.884998,12.7,7.643105,13.4,29.139999,30.92,14.08,3.333333,19.5,49.73,0.1
02-04-02,13.33,18.645914,27.190001,23,6.425,32.110001,22.785,35.189999,12.56,7.198612,13.92,27.93,29.719999,14.15,3.333333,19.65,50.07,0.3
02-11-02,13.96,18.66926,26.58,23.434999,6.6125,33.610001,23.26,35.470001,12.65,7.402429,13.51,29.35,28.559999,14.99,3.4,19.85,51.450001,0.3
2/18/2002,13.99,18.785992,27.15,23.635,6.6825,35.049999,24.459999,35.825001,12.8,7.838248,13.03,29.34,28.58,15.12,3.35,19.6,52.610001,0
2/25/2002,13.81,18.412451,26.9,22.969999,6.9,35,24.530001,35.529999,12.63,8.130962,13.92,29.57,28.799999,15.5,3.423333,19.25,53.77,0.1
03-04-02,14.34,17.782101,26.440001,23,6.925,35.5,23.24,34.490002,12.74,8.354293,14.93,30.01,28.43,16.200001,3.446667,19.9,53.25,0.1
03-11-02,14.65,18.03891,26.280001,24.135,6.725,34.790001,24.205,34.384998,12.74,8.451864,15.1,29.35,28.5,16.58,3.466667,20.5,52.290001,0.1
3/18/2002,13.9,18.466927,26.67,24.145,6.8,33.66,25.25,33.830002,12.96,8.120121,14.42,29.59,28.799999,16.25,3.4,20.51,53.490002,0.1
3/25/2002,13.93,18.871595,26.799999,24.424999,6.8375,33.799999,25.565001,34.27,12.48,9.089333,14.75,29.82,29.120001,16.1,3.403333,21.65,52.669998,0
04-01-02,14.02,19.766537,26.690001,24.59,6.62,33.830002,25.450001,34.785,12.91,8.551604,14.25,28.5,29.049999,15.51,3.45,21.9,52.66,0.2
04-08-02,14.03,19.533073,28.15,25.09,6.88,34.75,26.700001,35.849998,13.61,8.709888,14.55,29.459999,29.440001,16.115,3.45,22.15,53.049999,0.3
4/15/2002,14.07,19.455254,27.75,24.9,6.7375,34.330002,25.700001,34.105,13.19,8.586297,13.68,28.799999,29,16.1,3.446667,23.549999,53.939999,0.2
4/22/2002,13.28,19.136187,27.24,21.465,6.2475,34,25.219999,33.77,12.2,8.369471,12.58,28.42,28.450001,16.25,3.54,22.6,54.84,0.2
4/29/2002,13.98,19.042801,27.82,22.584999,6.175,34.939999,26.360001,34.220001,14.7,8.564614,12.92,28.75,29.02,17.084999,3.6,21.790001,55.68,0.2
05-06-02,14.06,19.066149,27.01,22.219999,6.1025,34.009998,25.4,33.904999,14.19,8.282741,12.15,28.33,28.82,16.715,3.916667,20.75,54.900002,0.2
5/13/2002,14.27,19.066149,27.52,22.25,6.1,34.029999,25.709999,34.200001,14.11,8.39549,13.39,27.9,28.85,16.92,3.953333,21.940001,54.439999,0.1
5/20/2002,14.14,19.268482,28,22.549999,6.14,32.799999,26.469999,33.474998,14.13,7.547702,13.5,27.68,28.57,16.795,3.996667,21.65,55.110001,0.4
5/27/2002,14.55,19.151751,28.25,22.75,6.1025,33.299999,26.26,33.365002,14.76,7.697311,14.02,27.85,28.26,16.950001,4.196667,21.799999,57.25,0.7
06-03-02,14.34,19.120623,27.280001,22.16,5.915,34.650002,26.120001,32.994999,14.72,6.905898,13.95,27.23,28.35,16.049999,4.2,22.799999,55.93,0.9
06-10-02,13.78,18.910505,27.01,21.455,5.845,36.75,24.950001,32.224998,14.99,6.439723,13.71,26.280001,28.82,15.325,4.3,20.9,55.139999,0.9
6/17/2002,13.18,20.015564,27.530001,21.639999,5.89,34.049999,26.700001,32.474998,15,6.285776,13.25,27.200001,28.83,15.65,4.383333,19.65,52.650002,0.8
6/24/2002,12.79,21.517509,27.66,22.040001,5.985,34.130001,25.75,31.25,15.51,6.541631,12.5,27.219999,29.389999,15.56,4.533333,21.1,43.68,0.7
07-01-02,12.23,20.770428,26.77,22.125,5.905,33.41,25.709999,31.334999,13.88,6.493929,11.88,26.360001,28.9,15.44,4.353333,20.4,46.209999,0.6
07-08-02,11.81,19.735409,24.07,21.08,5.345,31.4,23.68,31.07,12.85,5.973547,10.65,24.549999,29.200001,13.68,4.316667,19.43,42.919998,0.7
7/15/2002,11.12,17.073931,22,19.495001,5.22,30.200001,21.15,28.68,12.56,5.392455,9.15,22.469999,28.450001,12.655,4.216667,18.629999,41.689999,0.8
7/22/2002,11.47,19.128405,22.5,19.924999,5.56,32.900002,22.85,39.360001,13.2,5.138768,9.75,23.709999,28.9,13.49,4.266667,19.65,46.299999,0.8
7/29/2002,11.32,19.291828,22.450001,20.58,5.765,32.849998,22.719999,36.955002,12.32,5.214657,10.19,27.200001,28.450001,13.55,4.353333,20,45.209999,0.9
08-05-02,11.66,19.914396,22.219999,21.43,5.575,35.57,22.65,36.880001,11.43,5.678664,11.06,28.969999,28.450001,14.2,4.226666,21.26,49.540001,0.9
08-12-02,11.78,20.062256,21.950001,21.195,5.4225,36.02,22.75,37.5,10.06,5.854293,13.22,28.92,28.26,14.34,4.333333,20.98,50.950001,0.9
8/19/2002,12.32,20.412451,23.389999,20.860001,5.5775,36.009998,23.139999,37.514999,12.02,6.103642,13.56,29.040001,28.1,14.525,4.253334,21.35,47.549999,1
8/26/2002,12.19,20.459145,23.15,21.045,5.7075,36.349998,23.15,37.875,12.42,6.138335,13.24,28.360001,28.51,14,4.3,21.4,50,1
09-02-02,12.15,19.844358,22.870001,20.790001,5.54,37.099998,22.85,36.924999,11.7,6.123157,13.62,29.469999,28.200001,14.025,4.266667,20.950001,46.509998,0.9
09-09-02,12.07,19.735409,22.559999,21.125,5.4925,38.360001,22.49,36.91,12.15,6.290113,14.29,30.5,28,14.275,4.25,20.74,46.299999,1
9/16/2002,12.15,19.198444,22.02,21.82,5.5125,37.619999,22.870001,32.07,12.18,6.060277,12.76,29.879999,28,13.8,4.243333,21.049999,42.689999,1.2
9/23/2002,12.59,19.587549,22.27,22.1,5.3975,36.860001,23.379999,31.41,11.88,5.719861,11.85,29.540001,28.450001,14.05,4.23,23.52,37.860001,1.2
9/30/2002,12.48,19.081713,22.059999,22.299999,5.575,34.73,23.66,30.865,10.6,5.466175,11.25,29.030001,28.75,13.97,4.223333,24.24,36.59,1.3
10-07-02,12.33,18.70039,22.59,20.75,5.8575,34.139999,24.02,31.165001,10,6.040763,11.3,29.450001,28.639999,13.665,4.026667,24.25,37.009998,1.2
10/14/2002,13,19.455254,23.02,20.844999,6.1375,34.970001,23.889999,31.934999,11.26,6.556808,11.99,30.9,28.15,14.075,3.986667,23.9,40.040001,1.2
10/21/2002,13.42,19.003891,22.629999,20.299999,6.2375,35.509998,22.35,32.700001,11.25,6.832177,11.48,32.34,28.690001,14.225,3.98,25.6,42.599998,1.6
10/28/2002,14,19.073931,21.290001,20.875,6.0475,37.240002,22.08,32.400002,10.9,6.697745,11.7,31.85,28.690001,15.125,4.006667,25.83,42.41,1.7
11-04-02,14.28,19.167315,21.059999,20.924999,5.7875,35.490002,22.799999,32.215,10.88,6.006071,11.8,31.469999,27.790001,15.005,3.983333,24.9,42.740002,1.6
11-11-02,13.75,19.291828,22.48,22.209999,5.7675,39.169998,24.15,32.509998,12.77,6.079792,11.88,32.130001,26.15,14.925,4,25.5,38.060001,1.7
11/18/2002,13.45,19.237354,23.700001,22.98,5.7225,39.639999,23.6,32.560001,12.09,5.928014,12,30.77,25.110001,14.985,4,23.27,37.09,1.7
11/25/2002,13.33,18.964981,24.15,22.309999,5.5875,39.130001,23.790001,32.195,11.8,6.14484,13.05,29.42,24.33,14.835,3.986667,24.549999,37.720001,1.6
12-02-02,13.1,18.902723,24.17,22.045,5.605,38.830002,23.35,31.950001,11.26,5.89549,11.83,29.690001,24.51,15.25,4.133333,23.08,39.950001,1.6
12-09-02,12.54,19.073931,23.940001,21.745001,5.6025,38.419998,23.75,32.775002,10.83,5.787077,11.13,29.92,25.5,14.9,4.25,22.969999,40.98,1.5
12/16/2002,12.41,19.501945,23.57,23.33,5.7275,39.240002,23.879999,33.880001,11.19,5.821769,10.99,29.860001,25.99,14.95,4.2,22.450001,41.119999,1.5
12/23/2002,12.2,19.603113,23.17,23.18,5.66,39.349998,23.059999,33.575001,11.2,5.756721,10.48,29.4,26.969999,14.845,4.216667,22.67,41.32,1.4
12/30/2002,12.6,20.10895,24.120001,23.75,5.9,40.669998,23.540001,33.75,11.5,5.949697,10.65,30.309999,26.940001,15.125,4.3,23.92,39.799999,1.5
01-06-03,12.4,20.062256,24.16,23.625,5.7575,41.560001,22.93,33.549999,11.41,5.856462,11.18,30.5,25.299999,15.28,4.28,26.309999,41.200001,1.3
1/13/2003,12.67,19.953308,24.33,23.775,5.76,41.599998,22.700001,34.165001,11.77,5.878144,11.03,30.17,25.620001,15.225,4.206666,27.299999,41.900002,1.2
1/20/2003,12.36,19.533073,23.780001,23,5.44,40.66,22.549999,33.009998,11.49,5.477016,10.45,29.08,24.5,15.225,4.233333,26.700001,38.900002,1.1
1/27/2003,12.05,19.089495,23.969999,22.465,5.6275,40,22.4,32.25,10.31,4.332177,9.77,29.370001,24.709999,14.975,4.28,26,37.869999,0.8
02-03-03,12.08,18.933851,23.26,22.205,5.5175,39.75,22.57,32.23,9.3,4.119688,8.9,29.02,23.469999,15.085,4.296667,25.33,37.619999,0.6
02-10-03,11.95,18.894941,21.860001,22.635,5.515,38.790001,22.27,32.549999,9,3.822637,8.21,29.200001,23.49,15.13,4.32,26.190001,38.139999,0.7
2/17/2003,11.14,18.233463,21.059999,22.030001,5.43,34.130001,22.59,32.43,9.64,3.664354,8.31,28.17,22.950001,15.44,4.303333,26,37.630001,0.9
2/24/2003,10.9,17.953308,20.74,21.434999,5.2525,34.25,23.129999,32.305,9.2,3.367303,8.81,27.120001,21.889999,15.025,4.3,25.9,38.650002,0.7
03-03-03,10.9,16.918287,20.4,21.1,5.2275,34.25,23.66,31.535,7.49,3.284909,8.71,24.450001,22.809999,13.955,4.303333,25,35.82,0.6
03-10-03,10.66,16.07004,20.65,21.690001,5.045,33.799999,23.690001,31.309999,7.4,3.252385,8.28,25.799999,23.889999,13.83,4.33,25.35,34.93,0.6
3/17/2003,11.2,17.36965,22.35,23.360001,5.4,35.48,25.889999,33.029999,8.85,3.573287,10.19,27.549999,26.969999,14.74,4.21,24.91,35.040001,0.8
3/24/2003,11.04,15.291829,21.290001,23.025,5.265,35.34,23.959999,31.469999,7.93,3.430182,9.71,25.76,25.25,14.575,4.276667,24.99,32.130001,0.5
3/31/2003,11.33,15.961089,21.73,22.924999,5.415,35.849998,24.24,31.85,8.21,3.527754,9.63,27.200001,24.6,15.06,4.316667,24.780001,28.299999,0.3
04-07-03,11.32,16.07004,21.26,22.65,5.465,35.700001,24.48,31.629999,8.61,3.551605,9.35,26.66,24.18,14.96,4.333333,27.1,30.59,0.2
4/14/2003,11.81,16.443581,21.98,22.815001,5.4875,36.049999,24.629999,32.025002,8.93,3.696878,9.19,27.290001,25.139999,15.1,4.45,27.35,32.189999,0.1
4/21/2003,11.1,16.412451,21.860001,22.525,5.435,36.16,24.290001,32.23,9.37,3.80529,9.12,27.629999,24,14.715,4.233333,26.68,31.01,0
4/28/2003,10.98,16.70039,22.01,22.26,5.755,37.02,25.209999,32.814999,9.74,4.197745,9.23,28.889999,23.959999,15.04,3.91,27.99,30.969999,-0.1
05-05-03,11.26,17.237354,21.639999,22.764999,5.785,36.950001,25.969999,33.814999,9.69,4.245447,10.05,28.879999,23.51,15.215,4.17,27.41,31.700001,-0.4
05-12-03,11.68,16.918287,21.450001,22.424999,5.6025,35.950001,25.75,33.775002,9.1,4.236773,9.75,29.66,23.26,14.825,4.286667,27.84,33.299999,-0.5
5/19/2003,11.99,17.906614,24.709999,23.280001,5.855,36.619999,26,34.325001,9.23,4.19124,9.36,30,21.83,15.16,4.22,27.92,42.310001,-0.6
5/26/2003,11.97,18.887159,24.950001,23.389999,5.875,37.650002,26.9,35.549999,9.5,4.507806,8.74,30.940001,23.540001,15.47,4.38,28.9,41.299999,-0.4
06-02-03,12.5,19.525291,25.450001,24.004999,5.99,38.16,27.049999,35.400002,10.11,4.540329,7.37,31.059999,24.27,16.004999,4.333333,29.73,43.5,-0.3
06-09-03,12.83,19.610895,25.799999,24.35,6.0175,38.709999,27.059999,36.25,10.71,4.438422,7.16,30.700001,25.23,15.485,4.343333,29.950001,42.18,-0.2
6/16/2003,12.77,19.206226,25.6,23.75,6.075,41.400002,26.940001,35.584999,10.9,4.809194,7.76,30.030001,23.799999,15.645,4.333333,29,43.009998,-0.1
6/23/2003,12.8,18.474709,24.32,23.754999,6,40.400002,27.4,34.91,10.72,4.885082,6.68,29.549999,25.049999,15.11,4.326667,28.879999,45.099998,0
6/30/2003,12.97,18.163424,24.32,23.709999,6.1125,40.889999,26.309999,35.450001,11,5.041197,7.02,30.200001,24.58,15.6,4.416667,29.09,46.119999,0.1
07-07-03,12.85,18.342413,24.68,24.315001,6.195,41.049999,25.58,35.584999,11.71,5.106245,7.14,29.75,25.16,15.615,4.39,29.040001,41.810001,0.3
7/14/2003,12.39,18.210117,25.049999,23.73,5.855,40.299999,25.84,36.805,11.36,5.095403,6.78,28.879999,25.719999,15.05,4.386667,30.52,40.279999,0.3
7/21/2003,13.2,18.093386,24.51,23.665001,5.825,40.02,26.209999,37.049999,11.55,5.22333,7.45,30.32,26.549999,15.285,4.416667,30.42,40.990002,0.2
7/28/2003,12.96,17.237354,23.870001,22.83,5.3975,39.610001,25.379999,36.025002,11.15,5.190806,7.15,29.610001,27.459999,15.325,4.403333,29.24,40.279999,0.1
08-04-03,13.34,17.649805,23.709999,23.065001,5.435,38.240002,25.68,35.98,11.31,5.043365,6.86,29.57,25.559999,15.285,4.43,28.809999,39.919998,0
08-11-03,13.58,17.494164,24.52,23.365,5.335,39.849998,25.76,36.48,11.49,5.177797,7.28,31.209999,27,15.72,4.466667,29.120001,39.849998,0.1
8/18/2003,13.24,16.894941,24.23,23.125,5.325,39.240002,26.360001,34.82,10.88,5.307892,7.74,30.549999,28.42,15.715,4.466667,29.450001,39.529999,-0.1
8/25/2003,13.87,17.120623,24.200001,23.18,5.4,40.48,26.700001,34.950001,11.2,5.396791,7.83,31.459999,28.299999,15.765,4.5,30.26,41.220001,-0.1
09-01-03,13.07,16.926069,25.860001,23.315001,5.54,40.150002,26.639999,35.465,12.53,5.75889,7.99,31.67,27.07,16.125,4.466667,30.469999,41.5,0.1
09-08-03,13.55,17.92996,26.889999,23.605,5.625,41.080002,27,36.23,13.17,5.778404,7.78,32.82,28.48,16.51,4.79,30.35,40.57,0
9/15/2003,13.07,17.167315,27.84,23.57,5.67,42.150002,27.200001,36.525002,13.5,5.832611,7.85,33.549999,29.75,16.434999,5.106667,28.129999,44.59,0.2
9/22/2003,12.9,16.459145,26.51,23.455,5.7575,42.509998,27.48,36.709999,14,5.487858,6.43,33.57,27.5,15.745,5.023334,27.469999,43.349998,0.4
9/29/2003,13.44,17.003891,26.84,23.525,5.875,43.330002,28.559999,37.174999,14.49,5.787077,6.51,33.130001,29.08,16.77,5.17,28,44.689999,0.6
10-06-03,13.38,17.40856,26.49,22.620001,5.8875,42.349998,29.200001,37.029999,14.04,5.943192,6.29,33.23,28.91,16.525,5.243333,27.700001,45.049999,0.7
10/13/2003,13.69,18.132296,26.6,22.365,5.895,42.599998,29.290001,37.580002,14.35,6.021249,6.55,32.869999,29.75,16.65,5.333333,27.85,44.779999,0.4
