Date,ADM,CONAGRA,CPB,GMILLS,HORMEL,SMUCKER,MKC,HSY,TYSON,FMC,MOSAIC,SYSCO
2/25/1981,2.144791,1.05923,1.90625,1.446375,0.261719,,1.15625,1.072917,3.611111,1.26843,,0.46875
2/26/1981,2.162517,1.066436,1.914063,1.491574,0.261719,,1.179688,1.161458,3.611111,1.290113,,0.47852
2/27/1981,2.206831,1.073642,1.921875,1.504488,0.265625,,1.1875,1.192708,3.611111,1.311795,,0.47852
3/2/1981,2.215694,1.080847,1.929688,1.498031,0.261719,,1.234375,1.151042,3.611111,1.300954,,0.48828
3/3/1981,2.144791,1.05923,1.929688,1.498031,0.261719,,1.2041,1.171875,3.666667,1.290113,,0.5
3/4/1981,2.065027,1.05923,1.914063,1.504488,0.259766,,1.195313,1.171875,3.666667,1.290113,,0.5
3/5/1981,2.047301,1.05923,1.929688,1.491574,0.257813,,1.195313,1.203125,3.666667,1.290113,,0.5
3/6/1981,2.020713,1.073642,1.945313,1.510945,0.259766,,1.226563,1.213542,3.555556,1.284692,,0.50977
3/9/1981,2.01185,1.080847,2,1.530316,0.261719,,1.21875,1.265625,3.5,1.34974,,0.51953
3/10/1981,1.950916,1.152904,2.007813,1.575516,0.261719,,1.210938,1.265625,3.444444,1.376843,,0.51953
3/11/1981,1.914359,1.138493,2,1.594887,0.263672,,1.2041,1.255208,3.444444,1.34974,,0.51953
3/12/1981,1.940948,1.138493,2.007813,1.678828,0.263672,,1.210938,1.291667,3.444444,1.366002,,0.51953
3/13/1981,2.01185,1.124081,2.03125,1.711113,0.261719,,1.257813,1.322917,3.444444,1.366002,,0.51953
3/16/1981,2.038438,1.152904,2.03125,1.782141,0.261719,,1.273438,1.328125,3.5,1.35516,,0.5293
3/17/1981,1.923222,1.131287,2.0166,1.71757,0.251953,,1.273438,1.354167,3.5,1.338899,,0.5293
3/18/1981,2.002987,1.138493,2.03125,1.685285,0.251953,,1.289063,1.364583,3.5,1.376843,,0.5293
3/19/1981,1.994124,1.131287,2.0166,1.704656,0.246094,,1.234375,1.380208,3.5,1.366002,,0.5293
3/20/1981,2.020713,1.124081,2.0166,1.807969,0.25,,1.234375,1.380208,3.5,1.366002,,0.51953
3/23/1981,2.034007,1.116876,2.007813,1.801512,0.251953,,1.242188,1.364583,3.444444,1.409367,,0.5293
3/24/1981,2.020713,1.116876,1.976563,1.769227,0.253906,,1.242188,1.348958,3.444444,1.403946,,0.5293
3/25/1981,2.060595,1.131287,1.984375,1.782141,0.255859,,1.25,1.348958,3.444444,1.425629,,0.5293
3/26/1981,2.153654,1.10967,2,1.743398,0.259766,,1.257813,1.333333,3.444444,1.425629,,0.51953
3/27/1981,2.180243,1.10967,1.96875,1.672371,0.257813,,1.257813,1.348958,3.388889,1.414788,,0.51953
3/30/1981,2.166948,1.088053,1.976563,1.685285,0.263672,,1.257813,1.369792,3.277778,1.463573,,0.50977
3/31/1981,2.14036,1.102464,1.992188,1.724027,0.263672,,1.25,1.348958,3.277778,1.512359,,0.50977
4/1/1981,2.127066,1.124081,2,1.775684,0.257813,,1.25,1.369792,3.277778,1.528621,,0.51953
4/2/1981,2.127066,1.10967,1.992188,1.769227,0.263672,,1.242188,1.432292,3.333333,1.506938,,0.51953
4/3/1981,2.020713,1.088053,1.9541,1.736941,0.261719,,1.234375,1.447917,3.333333,1.506938,,0.51953
4/6/1981,1.954242,1.080847,1.945313,1.756312,0.253906,,1.21875,1.447917,3.333333,1.485256,,0.50977
4/7/1981,2.007418,1.10967,1.9541,1.788598,0.253906,,1.2041,1.395833,3.333333,1.425629,,0.51953
4/8/1981,1.994124,1.138493,1.9541,1.782141,0.253906,,1.2041,1.390625,3.333333,1.458153,,0.5293
4/9/1981,1.940948,1.181726,1.976563,1.769227,0.253906,,1.2041,1.354167,3.333333,1.51778,,0.53906
4/10/1981,1.967536,1.203343,1.960938,1.775684,0.257813,,1.2041,1.40625,3.333333,1.51778,,0.54883
4/13/1981,1.847888,1.167315,1.945313,1.769227,0.255859,,1.2041,1.411458,3.277778,1.474415,,0.58008
4/14/1981,1.834594,1.152904,1.921875,1.775684,0.248047,,1.195313,1.453125,3.222222,1.463573,,0.56836
4/15/1981,1.887771,1.188932,1.945313,1.801512,0.248047,,1.25,1.479167,3.222222,1.463573,,0.58008
4/16/1981,1.98083,1.167315,1.9541,1.801512,0.253906,,1.257813,1.494792,3.277778,1.463573,,0.58008
4/20/1981,2.166948,1.124081,1.945313,1.795055,0.251953,,1.28125,1.46875,3.277778,1.474415,,0.58984
4/21/1981,2.166948,1.088053,1.976563,1.775684,0.25,,1.3125,1.453125,3.277778,1.420208,,0.58984
4/22/1981,2.153654,1.16011,1.96875,1.801512,0.255859,,1.335938,1.4375,3.277778,1.474415,,0.58008
4/23/1981,2.260007,1.16011,2.023438,1.795055,0.257813,,1.359375,1.416667,3.277778,1.468994,,0.58008
4/24/1981,2.326478,1.239372,2,1.788598,0.255859,,1.375,1.447917,3.333333,1.485256,,0.56836
4/27/1981,2.29989,1.217755,2,1.782141,0.253906,,1.375,1.494792,3.333333,1.479835,,0.56836
4/28/1981,2.206831,1.210549,1.992188,1.782141,0.251953,,1.3291,1.479167,3.388889,1.474415,,0.56836
4/29/1981,2.14036,1.145698,1.976563,1.76277,0.246094,,1.289063,1.458333,3.388889,1.458153,,0.55859
4/30/1981,2.113772,1.145698,1.96875,1.736941,0.246094,,1.28125,1.484375,3.388889,1.43647,,0.55859
5/1/1981,2.14036,1.16011,1.9375,1.788598,0.25,,1.28125,1.479167,3.388889,1.414788,,0.54883
5/4/1981,2.127066,1.174521,1.921875,1.736941,0.253906,,1.226563,1.442708,3.388889,1.398526,,0.54883
5/5/1981,2.087183,1.181726,1.921875,1.71757,0.253906,,1.210938,1.432292,3.388889,1.398526,,0.54883
5/6/1981,2.087183,1.174521,1.90625,1.678828,0.257813,,1.21875,1.421875,3.388889,1.387684,,0.54883
5/7/1981,2.087183,1.181726,1.898438,1.730484,0.251953,,1.242188,1.4375,3.388889,1.382264,,0.54883
5/8/1981,2.113772,1.196138,1.90625,1.743398,0.257813,,1.242188,1.395833,3.388889,1.376843,,0.5293
5/11/1981,2.100477,1.167315,1.882813,1.730484,0.257813,,1.210938,1.390625,3.388889,1.35516,,0.5293
5/12/1981,2.14036,1.174521,1.875,1.730484,0.253906,,1.210938,1.416667,3.388889,1.366002,,0.5293
5/13/1981,2.14036,1.152904,1.875,1.769227,0.251953,,1.21875,1.427083,3.444444,1.35516,,0.5293
5/14/1981,2.206831,1.145698,1.859375,1.775684,0.251953,,1.21875,1.442708,3.444444,1.398526,,0.53906
5/15/1981,2.233419,1.145698,1.875,1.782141,0.267578,,1.234375,1.489583,3.5,1.393105,,0.54883
5/18/1981,2.206831,1.124081,1.875,1.775684,0.269531,,1.2666,1.5,3.5,1.420208,,0.55859
5/19/1981,2.153654,1.116876,1.867188,1.782141,0.269531,,1.28125,1.5,3.5,1.409367,,0.56836
5/20/1981,2.100477,1.10967,1.859375,1.782141,0.265625,,1.2666,1.510417,3.5,1.414788,,0.58008
5/21/1981,2.100477,1.116876,1.8125,1.756312,0.269531,,1.257813,1.494792,3.5,1.371422,,0.58984
5/22/1981,2.087183,1.16011,1.796875,1.756312,0.267578,,1.257813,1.510417,3.5,1.371422,,0.58984
5/26/1981,2.073889,1.16011,1.796875,1.749856,0.271484,,1.2666,1.536458,3.5,1.360581,,0.58984
5/27/1981,2.073889,1.16011,1.796875,1.756312,0.273438,,1.257813,1.520833,3.5,1.414788,,0.58984
5/28/1981,2.073889,1.16011,1.804688,1.769227,0.273438,,1.257813,1.557292,3.555556,1.403946,,0.58008
5/29/1981,2.060595,1.116876,1.8125,1.788598,0.287109,,1.2666,1.583333,3.777778,1.371422,,0.56836
6/1/1981,2.073889,1.138493,1.8291,1.840254,0.283203,,1.28125,1.604167,3.777778,1.34974,,0.58008
6/2/1981,2.073889,1.152904,1.8125,1.82734,0.294922,,1.273438,1.604167,3.722222,1.322637,,0.58008
6/3/1981,2.034007,1.152904,1.804688,1.904824,0.302734,,1.296875,1.625,3.722222,1.333478,,0.56836
6/4/1981,2.047301,1.102464,1.820313,1.904824,0.296875,,1.296875,1.625,3.722222,1.338899,,0.56836
6/5/1981,2.047301,1.095259,1.835938,1.917738,0.292969,,1.296875,1.677083,3.722222,1.311795,,0.58984
6/8/1981,2.087183,1.088053,1.875,1.937109,0.287109,,1.296875,1.677083,3.666667,1.311795,,0.58984
6/9/1981,2.020713,1.088053,1.851563,1.975852,0.291016,,1.296875,1.697917,3.5,1.300954,,0.58984
6/10/1981,1.98083,1.088053,1.875,1.962937,0.292969,,1.296875,1.65625,3.5,1.290113,,0.60938
6/11/1981,2.020713,1.080847,1.867188,1.962937,0.289063,,1.359375,1.645833,3.5,1.300954,,0.61914
6/12/1981,2.060595,1.080847,1.898438,2.008137,0.291016,,1.367188,1.625,3.5,1.300954,,0.62891
6/15/1981,2.007418,1.05923,1.8916,2.008137,0.292969,,1.273438,1.614583,3.5,1.317216,,0.62891
6/16/1981,1.940948,1.066436,1.875,2.027508,0.292969,,1.257813,1.635417,3.5,1.322637,,0.60938
6/17/1981,1.940948,1.080847,1.875,2.00168,0.289063,,1.234375,1.588542,3.444444,1.322637,,0.59961
6/18/1981,1.887771,1.080847,1.859375,2.008137,0.289063,,1.21875,1.536458,3.444444,1.387684,,0.58984
6/19/1981,1.967536,1.073642,1.84375,1.988766,0.292969,,1.226563,1.546875,3.5,1.393105,,0.58984
6/22/1981,2.007418,1.044819,1.867188,1.962937,0.292969,,1.234375,1.536458,3.5,1.387684,,0.58008
6/23/1981,2.020713,1.088053,1.867188,1.969395,0.289063,,1.234375,1.567708,3.444444,1.420208,,0.60938
6/24/1981,1.967536,1.073642,1.851563,1.969395,0.289063,,1.234375,1.578125,3.5,1.425629,,0.60938
6/25/1981,1.954242,1.05923,1.851563,1.950023,0.289063,,1.234375,1.572917,3.5,1.463573,,0.60938
6/26/1981,1.887771,1.073642,1.84375,1.982309,0.292969,,1.234375,1.598958,3.5,1.485256,,0.60938
6/29/1981,1.874477,1.044819,1.796875,1.962937,0.294922,,1.21875,1.588542,3.5,1.447311,,0.58984
6/30/1981,1.914359,1.052025,1.796875,1.956481,0.296875,,1.171875,1.567708,3.5,1.441891,,0.58984
7/1/1981,1.901065,1.023202,1.7666,1.885453,0.296875,,1.1875,1.520833,3.5,1.420208,,0.56836
7/2/1981,1.887771,1.05923,1.789063,1.859625,0.298828,,1.164063,1.5,3.444444,1.403946,,0.56836
7/6/1981,1.834594,1.080847,1.78125,1.814426,0.298828,,1.148438,1.489583,3.444444,1.382264,,0.56836
7/7/1981,1.808006,1.080847,1.7666,1.846711,0.304688,,1.1416,1.46875,3.444444,1.344319,,0.56836
7/8/1981,1.847888,1.066436,1.7666,1.853168,0.292969,,1.148438,1.4375,3.388889,1.317216,,0.56836
7/9/1981,1.874477,1.073642,1.773438,1.840254,0.292969,,1.15625,1.432292,3.388889,1.382264,,0.55859
7/10/1981,1.901065,1.052025,1.742188,1.756312,0.294922,,1.164063,1.453125,3.388889,1.35516,,0.55859
7/13/1981,1.887771,1.044819,1.75,1.756312,0.289063,,1.164063,1.463542,3.444444,1.366002,,0.55859
7/14/1981,1.887771,1.05923,1.75,1.756312,0.291016,,1.164063,1.4375,3.444444,1.344319,,0.53906
7/15/1981,1.901065,1.052025,1.773438,1.775684,0.296875,,1.171875,1.442708,3.444444,1.35516,,0.54883
7/16/1981,1.914359,1.044819,1.757813,1.782141,0.294922,,1.171875,1.453125,3.444444,1.34974,,0.54883
7/17/1981,1.927653,1.05923,1.757813,1.820883,0.296875,,1.171875,1.458333,3.444444,1.333478,,0.54883
7/20/1981,1.901065,1.037614,1.734375,1.795055,0.291016,,1.171875,1.4375,3.444444,1.333478,,0.53906
7/21/1981,1.887771,1.030408,1.734375,1.782141,0.291016,,1.164063,1.411458,3.444444,1.35516,,0.5293
7/22/1981,1.954242,0.987174,1.726563,1.749856,0.289063,,1.164063,1.40625,3.444444,1.322637,,0.50977
7/23/1981,1.901065,0.979968,1.726563,1.724027,0.292969,,1.164063,1.354167,3.444444,1.338899,,0.5293
7/24/1981,1.914359,1.008791,1.742188,1.743398,0.292969,,1.171875,1.34375,3.444444,1.35516,,0.53906
7/27/1981,1.901065,1.023202,1.75,1.801512,0.298828,,1.171875,1.354167,3.444444,1.344319,,0.54883
7/28/1981,1.901065,1.008791,1.742188,1.801512,0.296875,,1.171875,1.354167,3.444444,1.338899,,0.54883
7/29/1981,1.887771,1.030408,1.757813,1.795055,0.292969,,1.171875,1.354167,3.388889,1.333478,,0.54883
7/30/1981,1.98083,1.037614,1.757813,1.840254,0.291016,,1.179688,1.385417,3.388889,1.344319,,0.54883
7/31/1981,2.020713,1.052025,1.78125,1.846711,0.289063,,1.2041,1.395833,3.388889,1.344319,,0.56836
8/3/1981,1.940948,1.037614,1.78125,1.801512,0.289063,,1.2041,1.375,3.388889,1.333478,,0.56836
8/4/1981,1.914359,1.037614,1.78125,1.795055,0.292969,,1.195313,1.401042,3.388889,1.333478,,0.55859
8/5/1981,1.887771,1.044819,1.773438,1.820883,0.294922,,1.1875,1.40625,3.388889,1.344319,,0.55859
8/6/1981,1.887771,1.030408,1.773438,1.820883,0.291016,,1.179688,1.380208,3.388889,1.34974,,0.55859
8/7/1981,1.874477,1.05923,1.773438,1.820883,0.291016,,1.179688,1.447917,3.388889,1.344319,,0.54883
8/10/1981,1.887771,1.030408,1.78125,1.801512,0.289063,,1.179688,1.479167,3.388889,1.344319,,0.56836
8/11/1981,1.887771,1.044819,1.7666,1.801512,0.289063,,1.1416,1.526042,3.333333,1.322637,,0.56836
8/12/1981,1.887771,1.066436,1.78125,1.795055,0.289063,,1.1416,1.552083,3.333333,1.338899,,0.55859
8/13/1981,1.901065,1.10967,1.7666,1.788598,0.289063,,1.1416,1.557292,3.333333,1.322637,,0.56836
8/14/1981,1.901065,1.10967,1.773438,1.775684,0.28125,,1.148438,1.552083,3.333333,1.328057,,0.55859
8/17/1981,1.898406,1.080847,1.75,1.756312,0.267578,,1.148438,1.546875,3.333333,1.290113,,0.56836
8/18/1981,1.870489,1.05923,1.734375,1.756312,0.265625,,1.125,1.489583,3.277778,1.300954,,0.56836
8/19/1981,1.870489,1.052025,1.726563,1.76277,0.263672,,1.117188,1.479167,3.222222,1.284692,,0.56836
8/20/1981,1.926324,1.066436,1.734375,1.743398,0.263672,,1.125,1.520833,3.444444,1.246748,,0.58984
8/21/1981,1.870489,1.066436,1.71875,1.704656,0.263672,,1.101563,1.53125,3.444444,1.26843,,0.58984
8/24/1981,1.814653,1.044819,1.65625,1.685285,0.265625,,1.09375,1.510417,3.388889,1.235906,,0.55859
8/25/1981,1.870489,1.037614,1.679688,1.730484,0.261719,,1.054688,1.494792,3.388889,1.252168,,0.53906
8/26/1981,1.898406,1.037614,1.6875,1.724027,0.261719,,1.070313,1.484375,3.388889,1.246748,,0.53906
8/27/1981,1.870489,1.037614,1.679688,1.736941,0.255859,,1.0791,1.458333,3.388889,1.241327,,0.54883
8/28/1981,1.884447,1.05923,1.7041,1.743398,0.255859,,1.0791,1.479167,3.388889,1.26843,,0.53906
8/31/1981,1.870489,1.044819,1.664063,1.788598,0.261719,,1.085938,1.473958,3.388889,1.241327,,0.53906
9/1/1981,1.842571,1.052025,1.679688,1.788598,0.261719,,1.085938,1.458333,3.333333,1.235906,,0.53906
9/2/1981,1.85653,1.10967,1.6875,1.788598,0.259766,,1.101563,1.463542,3.277778,1.241327,,0.54883
9/3/1981,1.828612,1.124081,1.6875,1.76277,0.259766,,1.085938,1.4375,3.222222,1.214224,,0.53906
9/4/1981,1.800694,1.131287,1.664063,1.743398,0.255859,,1.054688,1.442708,3.055556,1.192541,,0.51953
9/8/1981,1.814653,1.080847,1.6416,1.711113,0.255859,,1.023438,1.416667,2.888889,1.1817,,0.50977
9/9/1981,1.786735,1.088053,1.671875,1.749856,0.253906,,1.039063,1.401042,2.777778,1.1817,,0.5
9/10/1981,1.7309,1.116876,1.664063,1.756312,0.251953,,1.0625,1.395833,2.777778,1.1817,,0.51953
9/11/1981,1.758818,1.152904,1.679688,1.775684,0.251953,,1.070313,1.401042,2.777778,1.1817,,0.53906
9/14/1981,1.7309,1.095259,1.679688,1.775684,0.251953,,1.0625,1.401042,2.777778,1.1817,,0.53906
9/15/1981,1.7309,1.124081,1.679688,1.756312,0.251953,,1.0791,1.4375,2.777778,1.1817,,0.54883
9/16/1981,1.744859,1.073642,1.6875,1.756312,0.25,,1.0791,1.427083,2.777778,1.160017,,0.55859
9/17/1981,1.689023,1.008791,1.679688,1.736941,0.244141,,1.046875,1.40625,2.666667,1.127494,,0.54883
9/18/1981,1.689023,1.023202,1.671875,1.749856,0.244141,,1.039063,1.416667,2.5,1.127494,,0.53906
9/21/1981,1.675064,1.023202,1.679688,1.807969,0.242188,,1.039063,1.411458,2.5,1.127494,,0.54883
9/22/1981,1.675064,1.044819,1.671875,1.898367,0.238281,,1.046875,1.411458,2.611111,1.127494,,0.54883
9/23/1981,1.675064,1.052025,1.65625,1.859625,0.236328,,1.039063,1.40625,2.555556,1.127494,,0.53906
9/24/1981,1.675064,1.052025,1.671875,1.859625,0.240234,,1.039063,1.395833,2.555556,1.127494,,0.54883
9/25/1981,1.619229,1.023202,1.664063,1.833797,0.238281,,1.03125,1.354167,2.5,1.122073,,0.54883
9/28/1981,1.619229,1.030408,1.679688,1.859625,0.228516,,1.03125,1.395833,2.5,1.138335,,0.53906
9/29/1981,1.661106,1.066436,1.664063,1.866082,0.234375,,1.046875,1.427083,2.555556,1.203382,,0.54883
9/30/1981,1.633188,1.052025,1.664063,1.853168,0.238281,,1.046875,1.4375,2.555556,1.149176,,0.53906
10/1/1981,1.633188,1.052025,1.679688,1.846711,0.240234,,1.085938,1.427083,2.666667,1.127494,,0.54883
10/2/1981,1.702982,1.073642,1.695313,1.859625,0.238281,,1.109375,1.4375,2.722222,1.127494,,0.54883
10/5/1981,1.814653,1.088053,1.671875,1.853168,0.240234,,1.125,1.4375,2.722222,1.122073,,0.54883
10/6/1981,1.814653,1.066436,1.671875,1.833797,0.244141,,1.125,1.458333,2.722222,1.09497,,0.54883
10/7/1981,1.884447,1.05923,1.679688,1.917738,0.246094,,1.132813,1.5,2.722222,1.105811,,0.55859
10/8/1981,1.85653,1.037614,1.7041,1.898367,0.246094,,1.1416,1.536458,2.833333,1.10039,,0.56836
10/9/1981,1.814653,1.037614,1.710938,1.885453,0.248047,,1.1416,1.546875,2.833333,1.10039,,0.56836
10/12/1981,1.786735,1.023202,1.695313,1.885453,0.246094,,1.1416,1.520833,2.833333,1.105811,,0.56836
10/13/1981,1.800694,1.030408,1.679688,1.866082,0.246094,,1.1416,1.5,2.944444,1.105811,,0.58984
10/14/1981,1.786735,1.023202,1.679688,1.833797,0.242188,,1.1416,1.510417,2.888889,1.084128,,0.58008
10/15/1981,1.800694,1.023202,1.679688,1.82734,0.246094,,1.1416,1.5,2.833333,1.089549,,0.58008
10/16/1981,1.786735,1.015997,1.6875,1.801512,0.246094,,1.148438,1.505208,2.833333,1.084128,,0.58008
10/19/1981,1.758818,1.008791,1.6875,1.807969,0.242188,,1.148438,1.489583,2.611111,1.084128,,0.56836
10/20/1981,1.814653,1.008791,1.679688,1.846711,0.242188,,1.179688,1.510417,2.611111,1.116652,,0.58008
10/21/1981,1.814653,1.015997,1.679688,1.956481,0.236328,,1.2041,1.53125,2.777778,1.149176,,0.58008
10/22/1981,1.758818,1.023202,1.679688,1.885453,0.232422,,1.210938,1.541667,2.777778,1.138335,,0.59961
10/23/1981,1.772776,1.037614,1.671875,1.846711,0.230469,,1.25,1.536458,2.777778,1.127494,,0.58984
10/26/1981,1.702982,1.015997,1.671875,1.878996,0.232422,,1.226563,1.541667,2.722222,1.138335,,0.58984
10/27/1981,1.772776,1.052025,1.679688,1.962937,0.232422,,1.2041,1.546875,2.722222,1.160017,,0.59961
10/28/1981,1.814653,1.095259,1.679688,1.982309,0.234375,,1.171875,1.541667,2.666667,1.165438,,0.59961
10/29/1981,1.758818,1.095259,1.679688,1.911281,0.238281,,1.132813,1.541667,2.666667,1.143755,,0.59961
10/30/1981,1.758818,1.095259,1.679688,1.956481,0.246094,,1.117188,1.552083,2.666667,1.122073,,0.59961
11/2/1981,1.926324,1.080847,1.6875,1.943566,0.246094,,1.15625,1.572917,2.666667,1.116652,,0.60938
11/3/1981,1.898406,1.066436,1.679688,1.943566,0.244141,,1.171875,1.578125,2.666667,1.127494,,0.62891
11/4/1981,1.85653,1.066436,1.710938,1.904824,0.248047,,1.1875,1.604167,2.666667,1.127494,,0.62891
11/5/1981,1.870489,1.05923,1.7041,1.872539,0.248047,,1.179688,1.609375,2.666667,1.143755,,0.63867
11/6/1981,1.954242,1.066436,1.734375,1.89191,0.248047,,1.15625,1.583333,2.666667,1.132914,,0.63867
11/9/1981,2.024036,1.052025,1.78125,1.898367,0.255859,,1.1416,1.567708,2.666667,1.138335,,0.63867
11/10/1981,2.024036,1.052025,1.796875,1.859625,0.251953,,1.1416,1.5625,2.555556,1.132914,,0.64844
11/11/1981,2.010077,1.044819,1.8291,1.853168,0.251953,,1.125,1.572917,2.611111,1.138335,,0.6582
11/12/1981,1.996118,1.015997,1.835938,1.859625,0.253906,,1.125,1.572917,2.611111,1.138335,,0.64844
11/13/1981,1.968201,1.008791,1.820313,1.820883,0.255859,,1.117188,1.583333,2.611111,1.154597,,0.64844
11/16/1981,1.940283,1.008791,1.820313,1.782141,0.25,,1.101563,1.5625,2.611111,1.154597,,0.63867
11/17/1981,1.954242,1.015997,1.8125,1.782141,0.253906,,1.101563,1.5625,2.777778,1.154597,,0.63867
11/18/1981,1.898406,1.008791,1.8125,1.814426,0.255859,,1.117188,1.541667,3,1.165438,,0.62891
11/19/1981,1.884447,1.008791,1.835938,1.807969,0.255859,,1.125,1.520833,3.277778,1.165438,,0.61914
11/20/1981,1.898406,1.037614,1.75,1.840254,0.257813,,1.117188,1.520833,3.166667,1.160017,,0.61914
11/23/1981,1.898406,1.052025,1.7666,1.846711,0.261719,,1.117188,1.520833,3.111111,1.165438,,0.60938
11/24/1981,1.884447,1.044819,1.757813,1.840254,0.257813,,1.117188,1.520833,3.055556,1.170859,,0.61914
11/25/1981,1.898406,1.037614,1.773438,1.911281,0.261719,,1.132813,1.520833,3.055556,1.170859,,0.61914
11/27/1981,1.912365,1.037614,1.75,1.911281,0.263672,,1.148438,1.520833,3.055556,1.160017,,0.61914
11/30/1981,1.912365,1.030408,1.742188,1.898367,0.265625,,1.2041,1.505208,2.944444,1.170859,,0.61914
12/1/1981,1.982159,1.015997,1.804688,1.872539,0.259766,,1.210938,1.494792,2.944444,1.203382,,0.62891
12/2/1981,1.954242,1.030408,1.804688,1.866082,0.271484,,1.226563,1.489583,2.944444,1.1817,,0.62891
12/3/1981,1.954242,1.001585,1.804688,1.872539,0.269531,,1.25,1.484375,2.944444,1.203382,,0.62891
12/4/1981,1.968201,0.979968,1.8125,1.89191,0.285156,,1.257813,1.479167,3,1.203382,,0.62891
12/7/1981,1.996118,0.951146,1.804688,1.904824,0.289063,,1.234375,1.463542,3,1.170859,,0.62891
12/8/1981,2.024036,0.951146,1.867188,1.904824,0.289063,,1.21875,1.447917,3,1.187121,,0.63867
12/9/1981,2.067655,0.958351,1.851563,1.898367,0.294922,,1.21875,1.447917,3,1.170859,,0.60938
12/10/1981,2.079872,1.001585,1.867188,1.911281,0.300781,,1.21875,1.427083,3.111111,1.176279,,0.59961
12/11/1981,2.121748,0.951146,1.8291,1.898367,0.300781,,1.25,1.432292,3.055556,1.197962,,0.60938
12/14/1981,2.051954,0.951146,1.835938,1.89191,0.292969,,1.242188,1.427083,3.055556,1.170859,,0.60938
12/15/1981,2.051954,1.008791,1.859375,1.924195,0.287109,,1.234375,1.4375,3,1.187121,,0.61914
12/16/1981,1.996118,1.052025,1.859375,1.924195,0.285156,,1.210938,1.4375,3,1.170859,,0.60938
12/17/1981,2.010077,1.044819,1.84375,1.950023,0.285156,,1.195313,1.442708,3,1.165438,,0.61914
12/18/1981,2.177584,1.044819,1.8291,1.975852,0.287109,,1.195313,1.447917,3,1.154597,,0.61914
12/21/1981,2.261337,1.05923,1.8291,1.943566,0.283203,,1.1875,1.427083,3,1.170859,,0.62891
12/22/1981,2.205501,1.05923,1.789063,1.89191,0.275391,,1.1875,1.463542,2.944444,1.122073,,0.63867
12/23/1981,2.177584,1.052025,1.78125,1.904824,0.28125,,1.1875,1.484375,2.888889,1.116652,,0.62891
12/24/1981,2.205501,1.052025,1.789063,1.904824,0.28125,,1.1875,1.5,2.888889,1.138335,,0.61914
12/28/1981,2.205501,1.023202,1.789063,1.885453,0.273438,,1.1875,1.510417,2.888889,1.127494,,0.62891
12/29/1981,2.191543,1.037614,1.773438,1.866082,0.277344,,1.1875,1.5,2.888889,1.116652,,0.61914
12/30/1981,2.135707,1.023202,1.796875,1.866082,0.283203,,1.195313,1.494792,2.888889,1.105811,,0.61914
12/31/1981,2.149666,1.001585,1.789063,1.853168,0.285156,,1.21875,1.5,2.888889,1.111232,,0.61914
1/4/1982,2.107789,1.001585,1.773438,1.807969,0.285156,,1.195313,1.484375,2.888889,1.116652,,0.60938
1/5/1982,2.037995,1.008791,1.8125,1.769227,0.285156,,1.179688,1.484375,2.833333,1.116652,,0.60938
1/6/1982,2.010077,0.99438,1.90625,1.782141,0.283203,,1.164063,1.489583,2.777778,1.105811,,0.60938
1/7/1982,2.024036,1.023202,1.921875,1.782141,0.283203,,1.179688,1.489583,2.777778,1.073287,,0.60938
1/8/1982,2.024036,1.052025,2.0166,1.769227,0.279297,,1.179688,1.489583,2.777778,1.084128,,0.61914
1/11/1982,1.940283,1.044819,1.90625,1.749856,0.279297,,1.171875,1.46875,2.722222,1.067866,,0.61914
1/12/1982,1.926324,1.030408,2.007813,1.769227,0.279297,,1.164063,1.40625,2.722222,1.046184,,0.60938
1/13/1982,1.926324,1.023202,2.046875,1.76277,0.277344,,1.148438,1.385417,2.777778,1.002819,,0.60938
1/14/1982,1.912365,1.015997,2.148438,1.769227,0.277344,,1.132813,1.364583,2.777778,1.01366,,0.60938
